"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $2591.36/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x2d80f81056115663be3cd8b3a3db2029f27c35775412aad7605faa0f2c11e7df","14252088","1645482154","2022-02-21 22:22:34","0xd7e5e1c0cb9540669d8f22f71c9540460db23938","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0","0","0","0.013752357607225452","35.6373094090597","2570.15","","","Owner Mint",""
"0x77aa52c57981568fbfde6c985ba271f710e53e586f1db55901c05d187713d1b3","14263708","1645637936","2022-02-23 17:38:56","0xfa610f8304909a90b1760cf8b50cc1fde6ea1f5c","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0","0","0","0.002626964582712975","6.8074109410591","2580.97","Error(0)","Reverted","Set Provenance Hash",""
"0x27298beaf17cc9fcc236359a1474463e45af019c39af78aa01e15962d5b29b77","14264570","1645649087","2022-02-23 20:44:47","0xf7321609db01389294d973d37587ef89eb8be2c5","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0","0","0","0.003745036865151188","9.70473873087818","2580.97","","","Set Approval For All",""
"0x65febbe651d5dd5f045fe4b5ba55f333d7b6b654d447bfa973ed9e5c21890349","14264589","1645649273","2022-02-23 20:47:53","0xd7e5e1c0cb9540669d8f22f71c9540460db23938","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0","0","0","0.016333382795459","42.3256748408406","2580.97","","","Owner Mint",""
"0xecc8f669cb29a9bc38e63c407b1eef9a7177d8a617d7cfbd8ac90589f4c7146f","14264656","1645650167","2022-02-23 21:02:47","0x979877cc5bda0850383e8792fb942e4a82f97972","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0","0","0","0.003106497529719884","8.05005343861492","2580.97","","","Set Approval For All",""
"0x8ffd0279301298e3401851caf9b0723c8282036886a4781a4bc417dec3d82055","14264688","1645650605","2022-02-23 21:10:05","0x2a5434f33d621331552e368f8e5b685d6d055588","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0","0","0","0.004072043036769358","10.5521294437626","2580.97","","","Set Approval For All",""
"0xda3a8d204ed947071187fb63879400c713fbdf534728e6bd3d15c271f275a0c1","14264698","1645650762","2022-02-23 21:12:42","0xd7e5e1c0cb9540669d8f22f71c9540460db23938","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0","0","0","0.00748829804412726","19.4048760196296","2580.97","","","Set Provenance Hash",""
"0xd9cb36197f3a604cb2b484c5c2d9795e65ce51fce33e1137052e2e9ebe9bfd41","14264716","1645651044","2022-02-23 21:17:24","0xd7e5e1c0cb9540669d8f22f71c9540460db23938","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0","0","0","0.00375948677209406","9.74218364173366","2580.97","","","Set Merkle Proof",""
"0xd5120ef276a2874445651330018f4f67a6ddf16a6c228f68b78629b0989b4ce1","14264743","1645651438","2022-02-23 21:23:58","0x5b97106fa5d8686a447b3bc6a98fd0fba35dd314","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0","0","0","0.003520885896161406","9.12388287587682","2580.97","","","Set Approval For All",""
"0x43056bf32fa8679a8eae57f4c5561ae83372cb9f3bc3e565174cba5de4be1523","14264799","1645652044","2022-02-23 21:34:04","0xabf84116200e0a67d4d6673f6ace1da3f8a216f3","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0","0","0","0.002294115056652898","5.94487799320805","2580.97","","","Set Approval For All",""
"0xcba6293688fc04060be1f198e5a8a1d35343e177bf168b8c8c460491deb95347","14264845","1645652613","2022-02-23 21:43:33","0x15b3397c80cf3dd90daba5767eaefdf120729793","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0","0","0","0.004270169107328006","11.0655454179655","2580.97","","","Set Approval For All",""
"0x7b69c9b4b6571469bb8da14268e59d08000a8a75db78ae31718e2cc8e4220219","14264852","1645652758","2022-02-23 21:45:58","0x5ec054b3dab5e84c851f2eacbf9f58bb64daac01","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0","0","0","0.0047160286210626","12.2209279274768","2580.97","","","Set Approval For All",""
"0x4406b38055c0c1c9297a6416d9fd76d4c06091e9f407a9e0a3388a4353dd045c","14264852","1645652758","2022-02-23 21:45:58","0x15b3397c80cf3dd90daba5767eaefdf120729793","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0","0","0","0.0026968158847326","6.98842081106067","2580.97","","","Set Approval For All",""
"0x4e8e4e41fe7e02a9e7b93651def9a3a4366a94a14eeb063ee17517d479e4d4e0","14264855","1645652783","2022-02-23 21:46:23","0xad5116d1f9f3d2816935b0df95a58750745eb308","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0","0","0","0.004491922234978846","11.6401876028348","2580.97","","","Set Approval For All",""
"0x6a1c995ebbfecf72447a9b16d45e05be5f616bcda332f4e5ceff92884621a034","14264880","1645653096","2022-02-23 21:51:36","0x2a5434f33d621331552e368f8e5b685d6d055588","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0","0","0","0.004104712024466986","10.6367865517228","2580.97","","","Set Approval For All",""
"0xe7eb0aee380e7e697d3db2fc0a145e3427be2b8aad2a2c108dbf551c0a1dcad4","14264885","1645653160","2022-02-23 21:52:40","0x797d72f2d3b05a5a9dbccec5a30a3ead7173f480","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0","0","0","0.003694349905872344","9.57339057208136","2580.97","","","Set Approval For All",""
"0xff3a763d01ba05142f9e8f6cce104fc2743fde74bb5bf06bcf6f6a47fe20d4d5","14264891","1645653238","2022-02-23 21:53:58","0x9dfdfa92227b31f6c4521fa701b0e4af0bb7a92a","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0","0","0","0.003643011675431142","9.44035473524524","2580.97","","","Set Approval For All",""
"0xa3d6cae6a576e9d5dfa2f4219f852d450fa8c88237f92a1b9f48d298a11a7ad4","14264893","1645653250","2022-02-23 21:54:10","0x05e802f5158220922f4276044c52afb8c46cab4c","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0","0","0","0.003150685044845594","8.16455919781108","2580.97","","","Set Approval For All",""
"0xd59bab72e0d53d88e214a299dd95006d08370a5c2bfe294dbce2905f4792fe83","14264895","1645653265","2022-02-23 21:54:25","0x5e8c1a67998c960f87da82bb66105c710726843f","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0","0","0","0.003271279565411734","8.47706301462535","2580.97","","","Set Approval For All",""
"0x5b79661efaff327f8e5a1ba09fa90052a3b233f19bc0c82179e5faf6453beced","14264910","1645653417","2022-02-23 21:56:57","0x4e0ef13f33b3a369f7c0cdddee541fb390f013e3","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0","0","0","0.0031421018701801","8.1423171023099","2580.97","","","Set Approval For All",""
"0x56e549339682f45a61892e8193e12b975667daaf58b9746a9924ff49737c686f","14264925","1645653600","2022-02-23 22:00:00","0x8ec10310c36bb8300d57df7f705b59838e1f56aa","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.004912172155500637","12.7292064368781","2580.97","Error(0)","Reverted","Mint Listed",""
"0x7f57c651b772dfcc26eb69f46f5637133356d722a00bc7673416d39d8170f43e","14264925","1645653600","2022-02-23 22:00:00","0xd7e5e1c0cb9540669d8f22f71c9540460db23938","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0","0","0","0.003581803520119307","9.28174236989637","2580.97","","","Set Active",""
"0x31e0e92531e1839fc5465d3db3454d520498d430552e4542032cff286af9b951","14264926","1645653614","2022-02-23 22:00:14","0xcc1fbe19764ffe484b1d236cc8ea1e9ca367a39e","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.0101264537586315","26.2412872119673","2580.97","","","Mint Listed",""
"0x88ff69299e7f13c2d769b2b852e7aadcef48384c4efc35da2b009a4a186ec4d4","14264926","1645653614","2022-02-23 22:00:14","0x2ba0e2e34fabfd086944a790022f2aa0715f2289","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010299633507796886","26.6900582867645","2580.97","","","Mint Listed",""
"0x84ce80dcf8ed63ff62569f7c2e4bf6b51084243f6c71bfa7669bdaa6532ee88f","14264926","1645653614","2022-02-23 22:00:14","0xb18e572748a57b8c1252a86d85f3fc34adfe2ac5","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010300480809785056","26.6922539512446","2580.97","","","Mint Listed",""
"0x97906df779ea98aa61e7e2b2efd03569c8fae336a7e8a938723b3aa6ebc8d147","14264926","1645653614","2022-02-23 22:00:14","0x7ef594cbc4e318d82ee9e4ecea9aca54100bceba","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.01012610606061967","26.2403862012474","2580.97","","","Mint Listed",""
"0xa62c8f364fb341c0f3fa8b1324f32b5262ab9fabe0a5be7e8a2c23d2f764edf0","14264926","1645653614","2022-02-23 22:00:14","0x22844c422cb641db4c717f4b5b3f46f84d95823a","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.01029556645825367","26.6795190972602","2580.97","","","Mint Listed",""
"0x6e49b232522191fd3100651a053328665457fe194f9fb128303a83c93bba3a0b","14264926","1645653614","2022-02-23 22:00:14","0x38613b7bdaca21265e45ec64574b453099e2e9a1","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010300311349387422","26.6918148183486","2580.97","","","Mint Listed",""
"0x93bcf404fd5e54f5889b373ca25b4b8869619a59350930baa6c7346667236263","14264926","1645653614","2022-02-23 22:00:14","0x18e94b8196d45a2320d465ec1f9c261656f1d389","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010301158651375592","26.6940104828287","2580.97","","","Mint Listed",""
"0xcc29d67fd60513e54fc62fd17181d1649ce32a29d85cb038e029651b46c7536a","14264926","1645653614","2022-02-23 22:00:14","0x6e6538d39aea8ad224c109eb9c7f2cd5a4ef7110","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010300989190977958","26.6935713499326","2580.97","","","Mint Listed",""
"0x7756155435b9fa1ffac8ccbe0649b35678bd6de9054d1b8ddcd6d591074d3a16","14264926","1645653614","2022-02-23 22:00:14","0x635b63d05609ac1298470e028d8fb63eb25adbc5","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010296583220639474","26.6821538946363","2580.97","","","Mint Listed",""
"0xc3ec2043080c09c4c6588be8f1c23f0a8c10a16c0f1723f2d01571d8a706ba85","14264927","1645653624","2022-02-23 22:00:24","0xb6c567a0a1b88293e803f2db1bc9bcd77487c2bf","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.029864","77.38837504","2580.97","","","Mint Listed",""
"0x0472e2c15cfb2a7b0aa36602bc06ab3b798a602f16ef7aea296e7effb51419d2","14264927","1645653624","2022-02-23 22:00:24","0x16f2bacf87654067e6b0559bc8ffc09f3cf1c5d1","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.037186521602422368","96.3636646196532","2580.97","","","Mint Listed",""
"0x894a1bba33d66f261b7ea0cfc2f5542ed93008b3a67e81724154b22e9b62032e","14264927","1645653624","2022-02-23 22:00:24","0x849bf0f2f0d2630b66f1f94ca03a861f4d56c274","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.1314038","340.514551168","2580.97","","","Mint Listed",""
"0x8a0f08589b51339f8c24f1df2e7c308f238d0543a5c94b4f973b64e5ab94883a","14264927","1645653624","2022-02-23 22:00:24","0x5d2fef1a1ebcef4a2c2a3dece5ddc31002bef578","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.090554688","234.65979629568","2580.97","Error(0)","Out of gas","Mint Listed",""
"0x2602bfea3f86273716bfafa1629187891d79535677cdbc0fed3e703a36da3c92","14264927","1645653624","2022-02-23 22:00:24","0x00e484da1156202e9dd341ad7ea9c908bb919e96","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.080977608","209.84213426688","2580.97","","","Mint Listed",""
"0x887500aac363da39c3a67a13ff5b413b3fb098a2f2d1bae1c658419c21399e8e","14264927","1645653624","2022-02-23 22:00:24","0x4cacca28d584248e9e0021d9b5036231a41812de","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.076512744","198.27206429184","2580.97","Error(0)","Out of gas","Mint Listed",""
"0x2a3e7a14e86a15f2b6a5eb2775004c86a2fb9930d8a20f23efb103065c6163c2","14264927","1645653624","2022-02-23 22:00:24","0xee53605c08d8a3cd07f2a4e0c83cb4054d6e2573","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.060761","157.45362496","2580.97","","","Mint Listed",""
"0x5f792c276250469a6cae1ab5c67d90e965e9616e220b8bb9d31fa3a5e8c3309c","14264927","1645653624","2022-02-23 22:00:24","0xd29126e4235551006331437de4574a2f2bdc840d","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.058835303416584388","152.4634518616","2580.97","","","Mint Listed",""
"0x71392e27eb0dbe4844a41232d250807e36b9477f7cec45b340c2f31cfbe64b53","14264927","1645653624","2022-02-23 22:00:24","0x191ef570abe0f2fa423ca88e2a27304c9e492ad5","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.0425299","110.210281664","2580.97","","","Mint Listed",""
"0x094b80c568a706235f9b42eb8d110bfdfc3fcf937aaac11b7be09950e0ddb5ed","14264927","1645653624","2022-02-23 22:00:24","0x09564716e12eb2ca51f64d07d76aa88b7cdc0283","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.04092095","106.040912992","2580.97","Error(0)","Out of gas","Mint Listed",""
"0xd943d845b89821239f03d3c6e54a5e44da4ca51a8cd2ad996a357dbd3e9bab92","14264927","1645653624","2022-02-23 22:00:24","0x5f6a43b327b4e7a6bdf3af7dc640068d24d356ce","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.040473486","104.88137268096","2580.97","","","Mint Listed",""
"0x82c4aaebe88532320851703aedebdfccce4929e396126e648d0d7961ba77dfb8","14264927","1645653624","2022-02-23 22:00:24","0x2a3b3ab29e88310f48739e77d008dbb0940c01a0","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.03979683","103.1279133888","2580.97","","","Mint Listed",""
"0xf39e13a0cc054abc3131f332b3289c87197005e8e33bb06f0b576afcd72082fd","14264927","1645653624","2022-02-23 22:00:24","0xef3f063136fe5002065bf7c4a2d85ff34cfb0ac0","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.022358903416584388","57.9399679576001","2580.97","","","Mint Listed",""
"0xb7c0d4fa35074c7ceb94a0ea98db350d0f082feda34d3ab784512e11bd588221","14264927","1645653624","2022-02-23 22:00:24","0x26d7b4fe67f4601643304b5023b3caf3a72e8504","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.02185361071098849","56.6305726520271","2580.97","","","Mint Listed",""
"0x3a42302be6db70929d6c768f8000d247e48b231dc1b28e01d901b27696c85182","14264927","1645653624","2022-02-23 22:00:24","0xfefbdd71f3a16a251d08ac1498d3224964a65aae","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.01602384","41.5235380224","2580.97","Error(0)","Out of gas","Mint Listed",""
"0xa6a2ce0e867ec16ac0f2061e572eb4bef96d0fc09141df893dc4a162a65d27e0","14264927","1645653624","2022-02-23 22:00:24","0x979877cc5bda0850383e8792fb942e4a82f97972","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.01627307666259554","42.1693999403836","2580.97","","","Mint Listed",""
"0x02556e04db3a9db68e27ae63722ac3bed66a2ceb59c53317e9f741fda8dc62ea","14264927","1645653624","2022-02-23 22:00:24","0x5eefb88efdd45a125e3b61f5b1025b924b9b62ab","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.015564544","40.33333673984","2580.97","","","Mint Listed",""
"0x4ff283f77477629e1c6ba423c232ac299101f78bb99081d89cd6e77283231625","14264927","1645653624","2022-02-23 22:00:24","0x9222feb796ccaf30a1fbdf3e90dcd5e32ffddc1d","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.0145848","37.794467328","2580.97","","","Mint Listed",""
"0x4a7eaa9eb22c79be4efba8bbb0296c8c69856a64c46f832f588efa54003ba418","14264927","1645653624","2022-02-23 22:00:24","0xfeed2eab7fc2c43d06f55ecd5ef5db5f2fe77935","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.01168206530541876","30.27243674985","2580.97","","","Mint Listed",""
"0xa33e8490cf19417a21fd8e00c6288d0413d9e48259d6bb6f58d967536efeb74f","14264927","1645653624","2022-02-23 22:00:24","0xadb39cc04b1adeb08b55fa1326338e00e35a10a8","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.011416922323665398","29.5853558326536","2580.97","","","Mint Listed",""
"0xe4bb28c46f797469746c2945360bacf5b0a1b7dad35b06874544cc2af2a6f01d","14264927","1645653624","2022-02-23 22:00:24","0x9451f5e486988197d59c110689135278755234d7","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010978918022491278","28.450329006763","2580.97","","","Mint Listed",""
"0x76a9bce1bd64cb8cc50cd05bc453c42fa934142ad0152b985ee1ac05b71e025a","14264927","1645653624","2022-02-23 22:00:24","0x5c9ce53738967e4d422f0f6914d5be496f9edd2b","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010805376695341358","28.0006209532398","2580.97","","","Mint Listed",""
"0x8237ecfaf5145aa3456bee1694a7d4db3f474d41840659b988079bee05d693c4","14264927","1645653624","2022-02-23 22:00:24","0x1d643b73b861cc63fbc477f8bf2327e11848948c","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010807154509503378","28.0052279097467","2580.97","","","Mint Listed",""
"0x5d4b85d953a50ff5cc9054042b53372dc4a91ed75f957fd635b178328c7d597f","14264927","1645653624","2022-02-23 22:00:24","0x2ab0d66fcb90d2cec45ca7e4774600b721aa5361","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010803065536930732","27.9946319097808","2580.97","","","Mint Listed",""
"0xfadcf23c37ffa38ecff56f8b46c9ca6c3294d3922a71bcc124c2ad136c988f56","14264927","1645653624","2022-02-23 22:00:24","0xeaf7814cdf7236bc5992d19cc455f9c92b00aa9e","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010681709318346934","27.6801542591915","2580.97","","","Mint Listed",""
"0xb0d4da310dc4e5c27d47ab0624b95cee8ddcdf5e73f3fead04731e69eae76e0f","14264927","1645653624","2022-02-23 22:00:24","0x391c8f2d68c38d1fc60869800e65e8bcdf21cfc8","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.01050118180390748","27.2123424793737","2580.97","","","Mint Listed",""
"0x72b798986efcbf7b1137c126f709aadb8110e52987014c8cfb785e1314208a29","14264927","1645653624","2022-02-23 22:00:24","0x6e24ac7a957ba929e48e298c75f6b76d0cdfa901","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010442248728087176","27.059625664016","2580.97","","","Mint Listed",""
"0xdf2e75b26a91c5e02ca23cfab6d76b4f9ce0fc4fe33436e492fb10cc69edff6d","14264927","1645653624","2022-02-23 22:00:24","0x486c1f1280202b0d5dbd1c15dfddfc30f949a180","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010441389821006166","27.0573999265625","2580.97","","","Mint Listed",""
"0xfa2a6c6db09b0a93f7ddec117a767914409f182641e8718c920c0701067712e9","14264927","1645653624","2022-02-23 22:00:24","0x6b4d7a4544a1e71655d241f9627ef1eb06e741ae","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010440530913925156","27.0551741891091","2580.97","","","Mint Listed",""
"0xdd69528254a060d21f0864f2564bea74676a801249172c2652531857636f69e2","14264927","1645653624","2022-02-23 22:00:24","0x3c52b4fa783c9670dcd52d34a2b5f216d30a3b4e","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010440702695341358","27.0556193365998","2580.97","","","Mint Listed",""
"0xdc6ada042b0ffcdad7e220fe000eb7ed681ed4bb0b179e1a7ee50d48a1000609","14264927","1645653624","2022-02-23 22:00:24","0xda73bb7bfe16708909f75ab7c1e0c403aedc85cd","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010442420509503378","27.0600708115067","2580.97","","","Mint Listed",""
"0x841967531db83ca02f7d52fb942864163aeeb9cb000a693a017510733c931e16","14264927","1645653624","2022-02-23 22:00:24","0x7ffccd3a77711163f02cf6c3b7360f814850d40d","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010440359132508954","27.0547290416184","2580.97","","","Mint Listed",""
"0x0b978d4b7de73068654d8677848aafbd2cff89b9e5d6fbe9a9d620d058f899c6","14264927","1645653624","2022-02-23 22:00:24","0x3f40fb951f4adf0e5308d8c265c3203007c39231","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010441561602422368","27.0578450740532","2580.97","","","Mint Listed",""
"0x05b4437700aaed8f1302d0d740bccbe7542f73129d7bbde5897546734f24226c","14264927","1645653624","2022-02-23 22:00:24","0xd0f35f8e6d5df3a9482f5aa21e8e0b5f64b28613","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010437954192682126","27.0484969767488","2580.97","","","Mint Listed",""
"0x1c1aed3fc80875d81460a382e12df6ae6339703e3a493e484d465224f2d77563","14264927","1645653624","2022-02-23 22:00:24","0xd4a70eee8b0d35f3c351b4f4d3d9076817edfd8e","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010443279416584388","27.0622965489601","2580.97","","","Mint Listed",""
"0x8531a63bca33052b24b0d8117152906a23cf6a465f5e6323e433922bfa3d0d02","14264927","1645653624","2022-02-23 22:00:24","0x563b3d92a0ee49c281ee50324bcd659b2bdba414","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010440187351092752","27.0542838941277","2580.97","","","Mint Listed",""
"0x84a255cd9b03e0dbc3d7cc2b5b8e9c6bf3b4653fae48833d88254901a333876a","14264927","1645653624","2022-02-23 22:00:24","0xb8d8d919244f8015ca3c61cd7211386a477fce53","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010443279416584388","27.0622965489601","2580.97","","","Mint Listed",""
"0x212beb43eb9a76c3e77c014624a0abac22ef1c4fdf4113d4fce87eb527fd40d3","14264927","1645653624","2022-02-23 22:00:24","0xf5b8b02fa61f844e32f219857ba00479dcfdb399","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010440530913925156","27.0551741891091","2580.97","","","Mint Listed",""
"0xa2c32a620987fe0eeb7024a63785e47c8dc0d480699265bb864d386c8cabe005","14264927","1645653624","2022-02-23 22:00:24","0x1ce1a58cd5705f386e07cc9d49b8812c5ee40b3f","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010440702695341358","27.0556193365998","2580.97","","","Mint Listed",""
"0x902409f75aea7e238a969362031f24ad287939b036cc8f513c74911c2368cd4b","14264927","1645653624","2022-02-23 22:00:24","0xedcd8aaaaf083ea29b4869cbc5d996932b75161e","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010435377471439096","27.0418197643884","2580.97","","","Mint Listed",""
"0x6ab0b21f3e5e2ad06d647501ab141aafdd7ba3b641eb04057bbd0fa127d36270","14264927","1645653624","2022-02-23 22:00:24","0x2d3178af3dfbb679716cc14e245be0a9e5945500","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010439672006844146","27.0529484516556","2580.97","","","Mint Listed",""
"0x194ffb59cab1b336d177cda4787760b36570e62291c5f5bb1fad84a0c5e15ba8","14264927","1645653624","2022-02-23 22:00:24","0xd4e1a607d3ba4ac49f8517f8cfe011b5fb57b6f9","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010440702695341358","27.0556193365998","2580.97","","","Mint Listed",""
"0x2a4423d8449265aee11933d8f42829a5411d28081b8b7d43fafe3764d802dff8","14264927","1645653624","2022-02-23 22:00:24","0x742709470afbfa21ce3b98c07a61e918a4f6b1b9","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010439500225427944","27.052503304165","2580.97","","","Mint Listed",""
"0x48440d7e65d2fa8ddc777cb570f1fcd0bc6927015a2d8e29a7e3231b3edcc02b","14264927","1645653624","2022-02-23 22:00:24","0x20335c504a4f0d8db934e9f77a67b55e6ae8e1e1","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010440702695341358","27.0556193365998","2580.97","","","Mint Listed",""
"0x44db4a88c11a4bb09e7316482d45559cfb49df06ea4bfae60c464ebecfd4959a","14264927","1645653624","2022-02-23 22:00:24","0x5c3086cdec08849cdc592eb88f9b8d2f72e3e42f","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.01043743884843352","27.0471615342767","2580.97","","","Mint Listed",""
"0x615d4431b1233985dfc6614379348693bca4bcd78981fe98fb6c2c836dd0bbfc","14264927","1645653624","2022-02-23 22:00:24","0xfa1ec1eceb19aef9a0be5cd084c5aa0faee3fc3f","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010441389821006166","27.0573999265625","2580.97","","","Mint Listed",""
"0xaf3bc4d819a8e7df88b308406917b178c34d6712bf9a5344d531153df8a50469","14264927","1645653624","2022-02-23 22:00:24","0x1af4490b9f788cd31f4fc341d409613ba9da7117","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010263767836653298","26.5971174211899","2580.97","","","Mint Listed",""
"0x067ce17a91108f136320460231d9e15b67dacf21f100fd0d242441b8ede34fd7","14264927","1645653624","2022-02-23 22:00:24","0x9e6009e370c6725d9cde546d63f3883407576fc9","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.01043829775551453","27.0493872717301","2580.97","","","Mint Listed",""
"0xc582e48b8fc63b3bfd32d3a0db299b31d95273a55b25db5b76ea89673e93a68d","14264927","1645653624","2022-02-23 22:00:24","0x08ced7a40aba773d2511a5f68a0f10b2a01fb64c","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010439672006844146","27.0529484516556","2580.97","","","Mint Listed",""
"0xb8cb955834587716772898305f34b0853aac779a4b528c013b04c748418dd698","14264927","1645653624","2022-02-23 22:00:24","0x33a92621c9b45329bb4ff1d5ee14eb15cf2e4638","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010439328444011742","27.0520581566743","2580.97","","","Mint Listed",""
"0x4e192b99261794e2077de9c9d1356d09057732c266a2d6146f01587fb185a29a","14264927","1645653624","2022-02-23 22:00:24","0x65aa9d769edbcc170aced9dceed464f19ed755a7","0x59468516a8259058bad1ca5f8f4bff190d30e066","","0.25","0","647.84","0.010441218039589964","27.0569547790718","2580.97","","","Mint Listed",""
